product_id,product_name,product_type,operating_system,processor_brand,processor_name,dedicated_graphic_memory_capacity,system_memory,system_memory_type,description,attrs_indexes_dict,overlaps
133772699,"Sanaavay PC (Intel Core i5 9th Gen, 21.5"" Monitor, 120GB SSD, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 500GB HDD, MS Office, DVD, WiFi)  --  4gb gtx1050ti",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GTX1050ti; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 21.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), Superfast 120 GB SSD Hard Disk, 500 GB Hard disk (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1050ti 4GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (87, 93), u'system_memory': (62, 65), u'operating_system': (71, 78)}",[]
103102145,HP Omen Core i7 9th Gen (16GB/1TB HDD + 512GB SSD/Win 10/NVIDIA RTX 2070 8GB Graphics) 15-dh0138TX & Z3700 Wireless Mouse  --  laptop + wireless mouse - i7 + 2070,gaming_computer,,NVIDIA,Core i7,8 GB,16 GB,DDR4,Style name: i7 + 2070; | Pattern name: Laptop + Wireless Mouse; HP Z3700 Wireless Mouse Silver; HP Z3700 Wireless Mouse Silver ...,"{u'processor_name': (8, 15), u'processor_brand': (57, 63), u'system_memory': (26, 29), u'dedicated_graphic_memory_capacity': (42, 45)}",[]
103102174,HP Omen 15-dh0137TX Gaming Laptop (9th Gen i7-9750H/16GB/1TB HDD + 512GB SSD/Win 10/6GB NVIDIA RTX 2060 Graphics) & Z3700 Wireless Mouse  --  laptop + wireless mouse - i7 + 2060,gaming_computer,,NVIDIA,,6 GB,16 GB,DDR4,; Style name:; i7 + 2060; | Pattern name:; Laptop + Wireless Mouse; ; ; ; HP Z3700 Wireless Mouse Silver; HP Z3700 Wireless Mouse Silver ...;,"{u'processor_brand': (88, 94), u'system_memory': (53, 56), u'dedicated_graphic_memory_capacity': (69, 72)}",[]
103102237,"HP Omen 15-dh0137TX 2019 15.6-inch Gaming Laptop (9th Gen i7-9750H/16GB/1TB HDD + 512GB SSD/Windows 10/6GB NVIDIA RTX 2060 Graphics), Shadow Black  --  i7 + 2060",gaming_computer,Windows 10,Intel,Core i7,6 GB,16 GB,DDR4,"; Style name:; i7 + 2060; | Pattern name:; Laptop; ; ; ; You’ve got places to go, plays to make and power to proclaim. With the Omen by HP 15 Laptop, you can play at your best from anywhere - without sacrificing performance. Keep moving and improving your skills on a compact, portable rig designed to deliver desktop-class graphics performance, total immersion and easy upgradability.;","{u'processor_brand': (107, 113), u'system_memory': (68, 71), u'operating_system': (92, 99), u'dedicated_graphic_memory_capacity': (84, 87)}",[]
103102241,"HP Omen Core i7 9th Gen 15.6-inch FHD Gaming Laptop (16GB/1TB HDD + 512GB SSD/Windows 10/NVIDIA RTX 2070 8GB Graphics/Shadow Black), 15-dh0138TX  --  i7 + 2070",gaming_computer,Windows 10,Intel,Core i7,8 GB,16 GB,DDR4,"Style name: i7 + 2070; | Pattern name: Laptop; You’ve got places to go, plays to make and power to proclaim. With the Omen by HP 15 Laptop, you can play at your best from anywhere - without sacrificing performance. Keep moving and improving your skills on a compact, portable rig designed to deliver desktop-class graphics performance, total immersion and easy upgradability.","{u'processor_name': (8, 15), u'processor_brand': (89, 95), u'system_memory': (54, 57), u'operating_system': (78, 85), u'dedicated_graphic_memory_capacity': (70, 73)}",[]
31406264,"HP Omen Core i7 8th Gen 15.6-inch FHD Gaming Laptop (8GB/128GB SSD + 1TB HDD/Win 10/NVIDIA GTX 1050Ti 4GB Graphics/144 Hz/Shadow Black), 15-dc0082tx  --  i7 (8th gen) + 1050ti + 8gb",gaming_computer,Windows 10,Intel,Core i5,4 GB,8 GB,DDR4,"; Style name:; i7 (8th Gen) + 1050Ti + 8GB; | Pattern name:; Laptop; ; ; ; When the competition is relentless, greatness is achieved by those heroes who rise to the occasion. Equipped with powerful hardware and an aggressive design, the OMEN Laptop takes mobile performance seriously, letting you conquer any challenge in-game from just about anywhere.;","{u'processor_name': (8, 15), u'processor_brand': (84, 90), u'system_memory': (102, 105)}",[]
133648642,"ASUS ROG Strix GL10CS-IN060T Gaming Desktop (Intel Core i5-9400F/8GB RAM/512GB PCIe SSD/Windows 10/6GB NVIDIA GeForce GTX 1660 Graphics), Iron Gray",gaming_computer,Windows 10,Intel,Core i5,6 GB,8 GB,DDR4,"; ; Upgrade from the last generation with the new ROG Strix GL10CS, a Windows 10 gaming desktop that delivers exhilirating gaming experiences powered by an 9th Generation Intel Core i5-9400F processor and NVIDIA GeForce GTX 1660 graphics. The updated design illuminates the internals with Aura Sync lighting behind a transparent side panel. Superfast Intel 802.11ac Gigabit Wi-Fi boosts networking throughput, while a high-performance M.2 PCIe SSD and optional Intel Optane Memory speed up game load times.;","{u'processor_name': (45, 58), u'processor_brand': (103, 109), u'system_memory': (99, 102), u'operating_system': (88, 95), u'dedicated_graphic_memory_capacity': (75, 78)}",[]
120143287,"Encoded G20-A1 Gaming PC - Intel 8th Gen Core i3-8100, RX 570 4GB Graphics, 240GB SSD, 4TB HDD (240GB SSD and 4TB HDD)",gaming_computer,Windows,Intel,Core i3,4 GB,16 GB,,"; Size name:; 240GB SSD and 4TB HDD; ; ; ; Processor: Intel Core i3-8100 8th Generation; ; ; 3.6 GHz; ; 4Cores, 6MB SmartCache Memory; ; ; Graphics: AMD Radeon Rx 570 4GB; ; ; 4GB DDR5 256bit Memory; ; 2048 Cores, 1.24GHz; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 5 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 240GB SSD; ; 4TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 2x DisplayPort (v1.4); ; 2 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (46, 48), u'processor_brand': (27, 32), u'system_memory': (62, 65)}",[]
120143332,"Encoded G20-A1 Gaming PC - Intel 8th Gen Core i3-8100, RX 570 4GB Graphics, 120GB SSD, 1TB HDD (120GB SSD and 1TB HDD)",gaming_computer,Windows,Intel,Core i3,4 GB,16 GB,,"; Size name:; 120GB SSD and 1TB HDD; ; ; ; Processor: Intel Core i3-8100 8th Generation; ; ; 3.6 GHz; ; 4Cores, 6MB SmartCache Memory; ; ; Graphics: AMD Radeon Rx 570 4GB; ; ; 4GB DDR5 256bit Memory; ; 2048 Cores, 1.24GHz; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 5 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 120GB SSD; ; 1TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 2x DisplayPort (v1.4); ; 2 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (46, 48), u'processor_brand': (27, 32), u'system_memory': (62, 65)}",[]
133774847,"Sanaavay PC (Intel Core i5 9th Gen, 21.5"" Monitor, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 500GB HDD, MS Office, DVD, WiFi)  --  4gb gtx1050ti",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GTX1050ti; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 21.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), 500 GB Hard disk, Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1050ti 4GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (76, 82), u'system_memory': (51, 54), u'operating_system': (60, 67)}",[]
133774852,"Sanaavay PC (Intel Core i5 9th Gen, 24"" Monitor, 120GB SSD, 8GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 2TB HDD, MS Office, DVD, WiFi)  --  4gb gtx1050ti",gaming_computer,Windows 10,Intel,Core i5,4 GB,8 GB,,"; Size name:; 4GB GTX1050ti; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 24"" LED Monitor, 8 GB DDR4 RAM with 2400 MHz (1 X 8 GB Module, Expandable upto 32GB), Superfast 120 GB SSD Hard Disk, 2.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1050ti 4GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (85, 91), u'system_memory': (92, 95), u'operating_system': (69, 76)}",[]
74099172,"Encoded G200-N1 Gaming PC - Intel 9th Gen Core i5-9400, GTX 1050ti 4GB Graphics, 120GB SSD, 1TB HDD (120GB SSD and 1TB HDD)",gaming_computer,Windows,Intel,Core i5,4 GB,16 GB,,"; Size name:; 120GB SSD and 1TB HDD; ; ; Processor: Intel Core i5-9400 9th Generation; ; ; Max 4.1GHz, Base 2.9GHz; ; 6 Cores, 9MB SmartCache Memory; ; b>Graphics: Nvidia GeForcce GTX 1050ti; ; 4GB DDR5 128bit Memory; ; 768 Cores, 1.5GHz; ; Max Resolution: 7680 x 4320 over DP; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 3 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 120GB SSD; ; 1TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 2x DisplayPort (v1.4); ; 2 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (47, 49), u'processor_brand': (28, 33), u'system_memory': (67, 70)}",[]
102009505,"(Renewed) MSI Gaming MSI GL63 8RD-450IN 2018 15.6-inch Laptop (8th Gen Core i7-8750H/8GB/1TB/128GB SSD/Windows 10/4GB Graphics), Black",gaming_computer,Windows 10,Intel,Core i7,4 GB,8 GB,DDR4,,"{u'processor_name': (71, 78), u'system_memory': (114, 117), u'operating_system': (103, 110)}",[]
120141163,"Encoded G20-N1 Gaming PC - Intel 8th Gen Core i3-8100, GTX 1050ti 4GB Graphics, 240GB SSD, 4TB HDD (240GB SSD and 4TB HDD)",gaming_computer,Windows,Intel,Core i3,4 GB,16 GB,,"; Size name:; 240GB SSD and 4TB HDD; ; ; ; Processor: Intel Core i3-8100 8th Generation; ; ; 3.6 GHz; ; 4Cores, 6MB SmartCache Memory; ; ; Graphics: Nvidia GeForcce GTX 1050ti; ; ; 4GB DDR5 128bit Memory; ; 768 Cores, 1.5GHz; ; Max Resolution: 7680 x 4320 over DP; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 3 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 240GB SSD; ; 4TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 1x DisplayPort (v1.4); ; 1 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (46, 48), u'processor_brand': (27, 32), u'system_memory': (66, 69)}",[]
95502472,Dell G3 Series 15 3579--Intel Core i7-8th Generation || 8 GB DDR4 || 128GB SSD+1TB HDD || Windows 10 Home+Office || 4 GB NVIDIA® GeForce® GTX 1050 Ti,gaming_computer,Windows 10,Intel,Core i7,4 GB,8 GB,DDR4,"; ; Webcam Integrated Widescreen HD (720p) Webcam with Dual Array Digital Microphone Speaker2x tuned speakers; audio processing by Waves MaxxAudio Pro ,1x combo headphone / microphone jack Battery Details Type of BatteriesIntegrated Number of Lithium ION Cells4-Cell Battery Lithium Battery Energy Content (in Watt-Hours)56 Whr CONNECTIVITY Wireless802.11ac + Bluetooth 5.0, Dual Band 2.4&5 GHz, MU-MIMO/160Mhz, 2x2 BluetoothBluetooth 5.0 Connectivity802.11ac + Bluetooth 5.0, Dual Band 2.4&5 GHz, MU-MIMO/160Mhz, 2x2 PORTS/SLOTS Card Reader1. Headphone/Mic | 2. SuperSpeed USB 3.1 Gen 1 Type-A | 3. Type-C Thunderbolt 3 with support for 40 Gbps Thunderbolt and DisplayPort | 4. HDMI 2.0 | 5. Noble Lock Security Slot | 6. Power/DC-in Jack | 7. Gigabit Ethernet RJ-45 | 8. SuperSpeed USB 3.1 Ge;","{u'processor_name': (30, 37), u'processor_brand': (121, 127), u'system_memory': (116, 120), u'operating_system': (90, 97), u'system_memory_type': (61, 65)}",[]
120141164,"Encoded G20-N1 Gaming PC - Intel 8th Gen Core i3-8100, GTX 1050ti 4GB Graphics, 120GB SSD, 1TB HDD (120GB SSD and 1TB HDD)",gaming_computer,Windows,Intel,Core i3,4 GB,16 GB,,"; Size name:; 120GB SSD and 1TB HDD; ; ; ; Processor: Intel Core i3-8100 8th Generation; ; ; 3.6 GHz; ; 4Cores, 6MB SmartCache Memory; ; ; Graphics: Nvidia GeForcce GTX 1050ti; ; ; 4GB DDR5 128bit Memory; ; 768 Cores, 1.5GHz; ; Max Resolution: 7680 x 4320 over DP; ; HDMI 2.0, DisplayPort (v1.4), DVI-DL Ports; ; Supports upto 3 Displays simultaneously; ; ; RAM:; ; ; 2 x 8GB (16GB); ; DDR4 3000MHz; ; With Heat Sink; ; ; Storage:; ; ; 120GB SSD; ; 1TB HDD SATA @7200rpm; ; USB DVD-R/W Combo Drive; ; ; Connectivity:; ; ; Realtek 8118 Gaming LAN (10/100/1000 Mbit); ; WiFi - N150 802.11b/g/n; ; ; Back Panel Connector:; ; ; 2 x PS/2 Keyboard / Mouse Port; ; 1x DisplayPort (v1.4); ; 1 x HDMI (2.0b); ; 1 x DVI-DL; ; 4 x USB 3.1; ; 2 x USB 2.0; ; 1 x RJ-45; ; 3 x Audio Jacks; ; ; Front Panel Connector:; ; ; 1 x USB 3.0; ; 1 x USB 2.0; ; 2 x Audio Ports (Headphone & Mic); ; Power Button; ; Reset Button; ; ; Warranty:; 1 Year warranty on all parts and 3 year support on hardware.; Box Contents:; ; ; Desktop Computer; ; Power Supply Cable; ; HDMI -to- VGA Adapter; ; Driver CDs; ;","{u'processor_name': (46, 48), u'processor_brand': (27, 32), u'system_memory': (66, 69)}",[]
133772678,"Sanaavay PC (Intel Core i5 9th Gen, 21.5"" Monitor, 120GB SSD, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 500GB HDD, MS Office, DVD, WiFi)  --  4gb gt730",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GT730; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 21.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), Superfast 120 GB SSD Hard Disk, 500 GB Hard disk (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GT 730 4GB Graphics Card with HDMI & VGA Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (87, 93), u'system_memory': (62, 65), u'operating_system': (71, 78)}",[]
133775671,"Sanaavay PC (Intel Core i5 9th Gen, 24"" Monitor, 16GB Ram, Windows 10 Pro, NVIDIA 2GB Graphics, 2TB HDD, MS Office, DVD, WiFi)  --  2gb gt1030",gaming_computer,Windows 10,Intel,Core i5,2 GB,16 GB,,"; Size name:; 2GB GT1030; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 24"" LED Monitor, 16 GB DDR4 RAM with 2400 MHz (2 X 8 GB Module, Expandable upto 32GB), 2.0 TB Hard disk 7200 RPM with 64MB Cache, Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GT 1030 2GB Graphics Card with HDMI & VGA Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (75, 81), u'system_memory': (50, 53), u'operating_system': (59, 66), u'dedicated_graphic_memory_capacity': (82, 85)}",[]
134718334,"Sanaavay PC (Intel Core i5 9th Gen, 21.5"" Monitor, 240GB SSD, 4GB Ram, Windows 10 Pro, NVIDIA 4GB Graphics, 2TB HDD, MS Office, DVD, WiFi)  --  4gb gtx1050ti",gaming_computer,Windows 10,Intel,Core i5,4 GB,4 GB,,"; Size name:; 4GB GTX1050ti; ; ; ; Best Highend Desktop CPU fits for Gaming and Graphics work, Video Editing Purpose use. This CPU runs very fast with CoreDraw, Adobe Photoshop, Premiere Pro, After Effects, illustratorIntel Core i5 9400f 2.9 GHz, Max. Turbo Frequency 4.1 GHz, Hexa (6) Core, 6 Threads, 9 MB Cache. 21.5"" LED Monitor, 4 GB DDR4 RAM with 2400 MHz (1 X 4 GB Module, Expandable upto 32GB), Superfast 240 GB SSD Hard Disk, 2.0 TB Hard disk 7200 RPM with 64MB Cache (Total 2 Hard Drive in system)Intel H310 Motherboard with 4* SATA 6GB/s connectors for SATA Devices, 2* PCI Express x1 Slots, Gbe Lan, High Definition Audio, 4*USB 2.0 Ports, 2* USB 3.0 Ports, 2*Front USB, Front AudioNVIDIA GTX 1050ti 4GB Graphics Card with HDMI Ports, iBall Stella Cabinet with 450 Watt iBall SMPS, DVD, Wi-Fi ReadyWindows 10 Pro Genuine Version, MS Office Genuine Version, Ready to Use System. Already installed Assembled and activated Windows 10 & Office, Updated all drivers.;","{u'processor_name': (13, 26), u'processor_brand': (87, 93), u'system_memory': (62, 65), u'operating_system': (71, 78)}",[]
91566035,"ASUS ROG Zephyrus M GU502GU-ES003T 15.6-inch FHD 144Hz Gaming Laptop (9th Gen Core i7-9750H/16GB RAM/512GB PCIe SSD/Windows 10/6GB NVIDIA GeForce GTX 1660 Ti Graphics/1.93 Kg), Black",gaming_computer,Windows 10,Intel,Core i7,6 GB,16 GB,DRAM,"Pattern name: Laptop; Within a lightweight and ultra-slim metal frame, the new ROG Zephyrus M fuses well-rounded performance with an exhilarating Windows 10 gaming experience. The latest 9th Gen Intel® Core™ i7 CPU and NVIDIA® GeForce GTX 1660 Ti GPU blaze through serious work and play, while 512GB PCIe SSD storage provides ultra-fast load times across a vast library of games and apps. Immerse yourself in the 144Hz/3ms IPS-level display with super-narrow bezels, and go deeper with Hi-Res ESS Sabre audio.","{u'processor_name': (78, 85), u'processor_brand': (131, 137), u'system_memory': (93, 96), u'operating_system': (116, 123), u'dedicated_graphic_memory_capacity': (103, 106)}",[]
